,volcanic_rock_voucher_10500_d3,djembes_d3,croissants_d3,jams_d3,volcanic_rock_voucher_10000_d3,kelp_d3,volcanic_rock_voucher_9750_d3,picnic_basket1_d3,picnic_basket2_d3,volcanic_rock_voucher_9500_d3,rainforest_resin_d3,volcanic_rock_voucher_10250_d3,squid_ink_d3,volcanic_rock_d3
2727100,78.5,13413.0,4307.5,6571.0,482.5,2035.0166666666667,730.5,59140.515625,30371.328125,980.5,10000.0,248.5,1868.5689655172414,10480.5
2727200,78.5,13413.0,4307.823076923077,6570.5,481.5,2034.982456140351,729.5,59142.316666666666,30368.606741573032,979.5,10000.35294117647,247.5,1869.4736842105262,10478.863157894737
2727300,77.5,13411.5,4307.817857142857,6570.0,480.0,2035.0,728.5,59141.5,30371.671875,977.5,10000.0,246.5,1869.0307692307692,10477.483333333334
2727400,77.5,13411.171428571428,4307.5,6570.5,479.5,2035.0,727.5,59142.5,30370.285714285714,977.5,10000.08695652174,245.5,1868.5,10477.0
2727500,78.31372549019608,13412.5,4307.8317757009345,6570.5,482.3137254901961,2034.9583333333333,730.3137254901961,59144.5,30372.5,980.3137254901961,10000.0,248.31372549019608,1868.4166666666667,10480.13141025641
2727600,78.5,13411.878787878788,4308.0,6570.5,481.0,2035.0,728.5,59139.5,30368.724137931036,978.5,10000.0,246.5,1867.5,10478.5
2727700,78.5,13411.2,4308.0,6571.0,482.5,2034.96875,729.5,59143.5,30367.323529411766,979.5,10000.0,247.5,1868.4375,10478.814814814816
2727800,78.5,13411.0,4307.797413793103,6570.5,481.5,2035.04,729.5,59140.619047619046,30367.0,979.5,10000.0,247.5,1868.5,10478.842105263158
2727900,77.5,13412.5,4307.779816513761,6571.0,479.5,2035.0,728.0,59147.5,30367.702702702703,977.5,10000.0,246.0,1868.4666666666667,10477.5
2728000,77.5,13413.056910569107,4308.0,6571.0,479.5,2035.0,727.5,59148.0,30368.757142857143,977.5,10000.0,245.5,1871.0,10477.183381088826
2728100,77.5,13413.166666666666,4307.883620689655,6571.0,479.5,2035.0204081632653,727.5,59145.5,30369.709677419356,977.5,10000.0,245.5,1868.5102040816328,10477.142361111111
2728200,76.5,13413.841666666667,4307.789915966387,6571.007843137255,478.5,2035.0208333333333,727.0,59141.5,30367.25,976.5,10000.0,245.0,1868.5,10476.5
2728300,76.5,13413.5,4307.5,6571.0,477.0,2035.0208333333333,724.5,59149.611940298506,30366.25842696629,974.5,10000.0,243.5,1867.5208333333333,10474.48969072165
2728400,75.0,13413.5,4307.5,6571.0,475.0,2035.5084745762713,722.0,59147.13114754098,30363.627906976744,972.0,10000.014084507042,241.0,1868.5084745762713,10471.5
2728500,74.5,13413.198412698413,4307.7962962962965,6571.0,475.5,2035.5,722.5,59146.0,30365.715909090908,972.0,10000.0,241.5,1868.5,10471.872881355932
2728600,74.5,13413.203389830509,4308.477876106194,6571.0,474.5,2035.5,722.5,59149.5,30368.30769230769,971.5,10000.0,241.0,1867.5,10471.5
2728700,75.5,13413.5,4308.490566037736,6570.0,477.5,2035.625,724.5,59144.5,30366.5,974.5,10000.0,243.5,1868.625,10474.182795698925
2728800,74.5,13413.809090909092,4308.5,6569.0,472.5,2035.4736842105262,720.5,59140.5,30364.32857142857,970.5,10000.0,239.5,1868.4736842105262,10470.5
2728900,73.5,13413.5,4308.48309178744,6568.978723404255,470.5,2035.5,719.5,59141.649122807015,30364.69135802469,969.0,10000.0,238.5,1868.5,10468.890625
2729000,74.33333333333333,13413.5,4308.5,6569.0,473.04761904761904,2035.5,720.3333333333334,59138.5,30362.5,970.3333333333334,9999.69696969697,239.33333333333334,1867.5,10470.5
2729100,73.5,13413.0,4308.5,6569.5,470.5,2035.5,718.5,59137.5,30363.22972972973,968.5,10000.0,237.5,1866.5,10468.171717171717
2729200,73.5,13412.79365079365,4308.5,6569.5,470.0,2035.26,718.5,59130.46428571428,30360.48780487805,968.0,10000.0,237.5,1867.26,10467.828947368422
2729300,71.5,13413.0,4308.5,6569.5,466.5,2035.4375,714.5,59135.81578947369,30360.302631578947,964.0333333333333,10000.0,234.5,1867.4791666666667,10463.85393258427
2729400,71.5,13413.184931506848,4308.5,6569.0,466.5,2035.55223880597,714.5,59132.5,30357.71875,964.5,10000.0,234.5,1867.9850746268658,10464.506925207756
2729500,71.5,13414.0,4308.237037037037,6569.5,466.5,2035.5,714.5,59138.5,30355.22857142857,964.0,10000.223880597016,234.5,1869.5,10463.5
2729600,72.5,13412.5,4308.0,6569.0,469.5,2035.16,717.5,59133.5,30354.257575757576,966.5,10000.0,236.5,1869.0,10466.506527415144
2729700,71.91666666666667,13413.0,4308.1875,6569.0,467.9166666666667,2035.5333333333333,714.9166666666666,59128.5,30354.322580645163,964.9166666666666,9999.83606557377,234.91666666666666,1868.5333333333333,10463.832352941177
2729800,71.32432432432432,13411.811320754718,4308.0,6569.5,469.3243243243243,2035.0208333333333,715.3243243243244,59125.267857142855,30353.285714285714,965.3243243243244,10000.0,235.32432432432432,1869.5,10465.0
2729900,73.5,13412.0,4308.0,6569.134765625,470.0,2035.02,718.5,59122.5,30352.31081081081,968.5,10000.014925373134,237.5,1870.5,10468.179545454546
2730000,72.5,13412.0,4308.146825396825,6569.5,470.5,2035.031746031746,717.5,59126.5,30352.32051282051,967.5,10000.0,237.5,1870.5079365079366,10467.169642857143
2730100,72.5,13412.0,4308.5,6569.5,469.5,2035.0166666666667,717.0,59133.333333333336,30355.493506493505,966.5,10000.0,236.5,1871.9833333333333,10466.5
2730200,71.5,13412.784615384615,4308.219424460432,6570.0,467.5,2035.4545454545455,716.0,59129.5,30353.68085106383,965.5,10000.0,235.5,1873.4545454545455,10465.5
2730300,72.89473684210526,13413.826388888889,4308.0,6569.0,470.89473684210526,2035.0181818181818,717.8947368421053,59129.5,30350.309523809523,967.8947368421053,10000.0,236.89473684210526,1873.509090909091,10467.0
2730400,73.5,13412.81884057971,4308.0,6569.0,471.5,2035.4776119402984,718.5,59132.13513513513,30349.635135135137,968.5,10000.0,237.5,1873.4776119402984,10468.0
2730500,72.78571428571429,13411.5,4307.183168316832,6569.0,470.57142857142856,2035.5,718.7857142857143,59122.5,30346.635135135137,967.7857142857143,10000.0,237.78571428571428,1873.5,10467.5
2730600,74.5,13411.5,4307.232758620689,6569.0,473.5,2035.0,721.5,59117.806818181816,30347.30681818182,971.0,10000.2,240.5,1873.5,10470.893617021276
2730700,75.5,13410.5,4307.193277310925,6569.5,475.5,2035.404255319149,723.5,59119.467741935485,30350.274193548386,973.0,10000.0,242.0,1873.8936170212767,10472.840490797545
2730800,75.5,13409.5,4307.258196721312,6569.0,476.5,2035.5094339622642,724.5,59121.5,30348.65,973.5,10000.0,242.5,1874.5094339622642,10473.5
2730900,76.5,13406.0,4307.223404255319,6568.5,477.5,2035.5,726.5,59111.5,30348.654761904763,975.5,10000.0,244.5,1874.5,10475.5
2731000,76.5,13407.0,4308.5,6568.5,477.5,2035.5333333333333,725.5,59120.2037037037,30352.296296296296,975.5,10000.0,244.5,1873.5333333333333,10475.138888888889
2731100,74.5,13408.0,4308.5,6568.0,474.5,2035.4150943396226,722.5,59118.5,30356.25,972.0,10000.0,241.5,1868.4150943396226,10471.833333333334
2731200,73.5,13408.5,4308.5,6568.0,472.5,2035.5094339622642,720.0,59122.5,30358.70731707317,969.5,9999.666666666666,239.5,1867.5094339622642,10469.5
2731300,75.5,13408.216417910447,4308.282608695652,6568.0,474.5,2035.5,722.5,59126.5,30357.69,972.5,10000.0,241.5,1867.5,10472.0
2731400,75.28571428571429,13408.5,4308.5,6568.0,474.2857142857143,2035.5,723.2857142857143,59125.346153846156,30360.636363636364,973.0,10000.0,241.57142857142858,1868.5,10472.857954545454
2731500,75.5,13408.0,4308.5,6568.0,476.5,2035.5,724.5,59128.5,30360.272727272728,974.5,10000.0,243.5,1867.5,10474.0
2731600,76.5,13407.5,4308.5,6568.016393442623,477.5,2035.5,724.5,59129.5,30359.5,974.5,10000.0,243.5,1868.0,10474.512968299712
2731700,76.5,13407.5,4308.5,6568.5,478.5,2034.9803921568628,725.5,59137.5,30362.31818181818,975.5,10000.0,244.0,1867.4901960784314,10475.170391061452
2731800,75.6842105263158,13407.0,4308.165217391304,6569.0,475.6842105263158,2035.5,724.6842105263158,59139.5,30363.283333333333,973.6842105263158,10000.0,242.68421052631578,1868.5,10473.5
2731900,76.5,13407.194444444445,4308.5,6569.0,478.5,2035.0,726.5,59136.5,30362.31111111111,976.5,10000.0,244.5,1867.5,10476.0
2732000,77.5,13407.0,4308.5,6569.502772643254,478.5,2035.5416666666667,727.0,59136.5,30362.35,976.5,10000.0,245.5,1867.0416666666667,10476.5
2732100,77.5,13406.84693877551,4308.5,6570.0,481.5,2035.032258064516,728.5,59134.5,30366.722222222223,978.5,9999.721518987342,246.5,1867.032258064516,10478.0
2732200,78.0,13406.786885245901,4308.5,6569.5,480.5,2035.5,729.0,59133.0,30364.0,979.0,10000.0,247.5,1867.5,10478.5
2732300,77.5,13406.5,4308.5,6569.5,479.5,2035.032258064516,728.5,59129.5,30362.293478260868,977.5,9999.981818181817,246.5,1866.5,10477.5
2732400,77.83333333333333,13406.158333333333,4308.5,6569.0,481.8333333333333,2035.0,729.8333333333334,59127.5,30358.279411764706,978.8333333333334,10000.0,246.83333333333334,1867.5283018867924,10478.5
2732500,78.5,13406.5,4308.5,6569.0,481.5,2035.0172413793102,730.0,59122.5,30357.5,979.5,10000.0,247.5,1866.5,10479.5
2732600,77.5,13406.5,4309.829166666666,6569.0,481.5,2035.0,729.5,59132.5,30360.297872340427,979.0,10000.0,247.5,1866.5,10478.835025380711
2732700,77.5,13406.13392857143,4309.8,6569.5,479.5,2034.9811320754718,727.5,59129.5,30363.5,977.5,10000.0,245.5,1865.9811320754718,10477.0
2732800,75.5,13405.81,4310.0,6570.0,475.5,2035.0,723.5,59133.5,30362.24358974359,973.5,10000.0,242.5,1866.5,10473.133333333333
2732900,75.5,13406.171232876712,4310.5,6570.0,475.5,2035.0,723.5,59131.5,30367.70238095238,973.5,10000.0,242.5,1867.4285714285713,10473.0
2733000,75.5,13406.5,4310.817796610169,6570.0,476.5,2035.0169491525423,724.5,59134.5,30371.702127659573,974.0,10000.0,242.5,1866.5084745762713,10473.80459770115
2733100,77.7,13407.0,4311.5,6570.0,479.7,2035.0,727.7,59138.51162790698,30375.6511627907,976.7,10000.0,245.7,1866.546875,10476.5
2733200,76.31914893617021,13406.758620689656,4311.5,6571.0,477.3191489361702,2035.0,725.3191489361702,59146.5,30377.662790697676,975.3191489361702,10000.0,243.31914893617022,1866.5,10475.18472906404
2733300,76.37735849056604,13406.833333333334,4311.5,6572.0,478.37735849056605,2035.0,726.377358490566,59144.5,30378.763157894737,976.377358490566,10000.0,244.37735849056602,1866.0,10476.0
2733400,77.5,13407.137096774193,4311.842465753424,6572.0,480.0,2035.0,728.5,59145.5,30379.5,978.0,10000.205479452055,246.5,1866.388888888889,10477.84223300971
2733500,78.93333333333334,13407.5,4311.765625,6572.0,481.93333333333334,2035.0,729.9333333333333,59149.5,30378.694444444445,979.9333333333333,10000.0,247.93333333333334,1866.5,10478.834239130434
2733600,78.5,13407.5,4311.5,6572.5,481.5,2035.0,729.5,59150.5,30377.6875,979.5,10000.014492753624,247.5,1867.5,10478.8184079602
2733700,78.5,13407.0,4311.5,6572.0,480.5,2035.0,729.5,59152.5,30379.314285714285,979.0,10000.0,247.5,1867.5666666666666,10478.497619047619
2733800,78.5,13407.0,4311.843511450382,6572.5,481.5,2035.0,729.5,59154.46153846154,30380.666666666668,979.5,9999.866666666667,247.5,1868.5111111111112,10479.162420382165
2733900,78.5,13407.194029850747,4312.0,6572.5,482.5,2035.0,730.5,59154.5,30383.35135135135,980.5,10000.0,248.5,1869.5,10480.116477272728
2734000,79.5,13407.858208955224,4311.801470588235,6572.0,483.5,2035.0,731.5,59155.53125,30382.328125,981.5,10000.0,249.5,1868.4571428571428,10481.123626373626
2734100,78.5,13407.0,4311.8442622950815,6572.0,481.5,2035.0,729.5,59155.5,30385.303921568626,979.5,10000.0,247.5,1868.5,10479.168246445497
2734200,78.5,13407.822580645161,4311.173913043478,6572.0,482.5,2035.0,729.5,59149.5,30385.261904761905,978.5,10000.0,247.5,1868.530612244898,10478.5
2734300,78.5,13409.5,4310.759090909091,6572.0,482.5,2035.0,729.0,59154.5,30384.69387755102,978.5,10000.0,246.5,1868.5,10478.5
2734400,77.5,13410.842857142858,4310.801020408163,6571.0,480.5,2034.9545454545455,728.5,59152.5,30385.31081081081,978.5,10000.0,246.5,1868.9318181818182,10478.0
2734500,78.0,13410.838235294117,4310.784172661871,6570.5,480.9375,2035.0,728.9375,59149.0,30387.297297297297,978.9375,10000.272727272728,246.9375,1869.5,10478.5
2734600,77.76,13410.5,4310.785714285715,6570.0,480.76,2034.4761904761904,728.76,59144.0,30384.5,978.76,10000.0,246.76,1869.952380952381,10478.173684210526
2734700,78.5,13408.77049180328,4310.5,6571.0,481.0,2035.0,729.5,59146.0,30387.35714285714,979.5,10000.0,247.5,1866.5454545454545,10478.865131578947
2734800,78.33333333333333,13409.0,4310.736607142857,6571.983050847458,481.3333333333333,2035.0,728.3333333333334,59151.5,30391.71212121212,978.3333333333334,10000.0,246.33333333333334,1865.5,10478.5
2734900,78.5,13409.5,4310.5,6571.5,482.5,2034.509090909091,729.5,59144.5,30388.5,979.5,10000.0,247.5,1867.0363636363636,10479.0
2735000,78.5,13409.5,4310.837121212121,6571.5,481.0,2034.9666666666667,729.5,59141.5,30388.725,979.5,10000.0,247.5,1866.5,10479.154320987655
2735100,78.5,13409.0,4311.0,6570.0,480.5,2035.0,729.0,59136.5,30387.287234042553,978.5,10000.0,247.0,1865.5,10478.5
2735200,78.5,13409.0,4311.0,6571.0,480.5,2034.9787234042553,728.5,59139.5,30389.675675675677,978.5,10000.089552238805,246.5,1864.531914893617,10478.5
2735300,77.5,13407.786764705883,4310.18992248062,6570.5,480.5,2034.9666666666667,727.5,59133.5,30384.670454545456,977.5,10000.0,245.5,1864.5,10476.864942528735
2735400,77.5,13407.5,4310.2037037037035,6570.161616161616,480.5,2034.3714285714286,728.5,59130.5,30388.296875,978.5,10000.0,246.5,1863.8857142857144,10477.847701149425
2735500,78.5,13407.123076923077,4310.164233576642,6570.490566037736,483.5,2034.5,730.5,59131.5,30387.764705882353,980.0,10000.0,248.5,1864.5,10479.80487804878
2735600,77.5,13407.18918918919,4310.173076923077,6570.0,479.04761904761904,2034.4117647058824,727.5,59129.5,30388.30612244898,977.5,10000.0,245.5,1863.4705882352941,10476.833333333334
2735700,76.5,13407.0,4309.181818181818,6570.0,478.5,2034.5192307692307,725.5,59118.5,30387.0,975.5,9999.777777777777,244.5,1863.5192307692307,10475.5
2735800,77.85,13407.0,4309.19191919192,6570.0,479.85,2034.5,728.85,59116.4756097561,30386.317073170732,977.85,10000.0,246.85,1864.5,10477.5
2735900,77.5,13406.5,4309.0,6570.0,481.5,2034.509090909091,728.5,59113.5,30385.70588235294,978.0,10000.0,246.5,1863.509090909091,10477.514705882353
2736000,77.5,13406.5,4308.754310344828,6570.0,480.0,2034.5,727.5,59108.448979591834,30385.671875,977.5,10000.0,245.5,1863.5,10477.152173913044
2736100,78.5,13406.5,4308.819727891157,6569.5,480.5,2034.86,728.5,59114.5,30386.5,978.5,9999.876712328767,246.5,1864.02,10478.5
2736200,78.33333333333333,13405.836538461539,4308.5,6570.0,482.3333333333333,2034.5,730.3333333333334,59113.0,30383.257142857143,980.3333333333334,10000.0,248.33333333333334,1864.0185185185185,10480.5
2736300,79.5,13405.5,4308.798969072165,6570.0,483.0,2034.5,731.5,59118.39215686275,30384.712328767124,981.5,10000.0,249.0,1864.9782608695652,10480.849246231155
2736400,81.5,13404.0,4309.786956521739,6570.0,487.5,2034.4423076923076,735.5,59123.5,30386.722222222223,985.5,10000.015384615384,252.5,1864.4423076923076,10485.157894736842
2736500,81.94117647058823,13403.819444444445,4309.823333333334,6570.0,487.94117647058823,2034.0,735.9411764705883,59121.5,30386.309523809523,985.9411764705883,10000.0,252.94117647058823,1864.5671641791046,10484.840314136125
2736600,80.5,13403.5,4309.814189189189,6570.5,486.5,2034.0,733.5,59123.5,30387.75,983.5,9999.983606557376,250.5,1864.5,10483.0
2736700,81.5,13403.842105263158,4309.5,6570.873983739837,486.5,2034.40625,735.5,59121.76388888889,30390.26388888889,985.5,10000.0,252.5,1864.40625,10485.0
2736800,80.5,13403.1875,4309.822033898305,6571.0,486.5,2034.0,734.5,59126.5,30391.7375,984.5,10000.0,251.5,1864.5,10484.176923076922
2736900,80.73333333333333,13402.5,4309.5,6571.0,485.73333333333335,2034.0,733.7333333333333,59124.5,30391.30769230769,983.7333333333333,9999.866666666667,250.73333333333332,1864.0,10483.183431952662
2737000,79.5,13402.0,4309.260330578512,6571.5,485.5,2033.5,732.5,59120.5,30392.31111111111,982.5,10000.0,250.5,1864.9827586206898,10482.5
2737100,80.78571428571429,13402.0,4309.0,6571.5,485.7857142857143,2033.9807692307693,734.7857142857143,59114.1724137931,30394.672413793105,984.0294117647059,10000.169811320755,251.78571428571428,1865.0192307692307,10483.51633986928
2737200,80.5,13401.0,4308.784,6571.491847826087,485.5,2033.5111111111112,733.5,59119.5,30392.703703703704,983.0,10000.0,250.5,1865.5111111111112,10482.829268292682
2737300,80.5,13401.137931034482,4309.0,6571.5,485.5,2033.96,734.5,59117.5,30394.22857142857,983.5,9999.8125,251.5,1864.5,10483.5
2737400,81.31428571428572,13401.824675324675,4308.5,6571.0,486.3142857142857,2033.84,735.3142857142857,59114.5,30395.355263157893,984.3142857142857,10000.0,252.31428571428572,1864.26,10484.5
2737500,80.5,13402.0,4308.843478260869,6571.0,485.5,2033.967213114754,734.5,59109.5,30394.723684210527,983.5,10000.0,251.5,1864.5245901639344,10483.5
2737600,78.5,13402.0,4308.731481481482,6571.0,481.5,2033.967741935484,729.5,59105.5,30391.703125,978.5,10000.0,247.5,1864.5,10478.489311163896
2737700,77.5,13401.5,4308.5,6571.0,479.0,2034.0,726.5,59100.5,30394.0,976.5,10000.0,245.5,1863.9642857142858,10476.5
2737800,77.42857142857143,13402.827868852459,4308.5,6570.5,479.42857142857144,2034.015873015873,727.4285714285714,59103.5,30397.680555555555,977.0571428571428,10000.0,245.42857142857142,1864.5079365079366,10476.83039647577
2737900,78.5,13405.197368421053,4308.5,6570.5,481.5,2033.9014084507041,729.5,59101.813725490196,30399.0,979.5,10000.0,247.5,1863.3521126760563,10479.5
2738000,79.5,13403.0,4308.5,6570.5,484.5,2034.5,732.5,59098.5,30397.666666666668,981.5,10000.0,249.5,1864.5,10481.5
2738100,78.5,13402.159574468085,4308.5,6570.0,482.5,2034.5,730.5,59100.5,30399.214285714286,980.0,10000.0,248.5,1864.0,10479.5
2738200,78.43478260869566,13402.214285714286,4308.5,6570.5,482.4347826086956,2034.5,730.4347826086956,59096.77272727273,30396.272727272728,980.4347826086956,10000.018181818183,248.43478260869566,1863.5,10479.844632768361
2738300,78.5,13401.85294117647,4308.781879194631,6570.0,483.5,2034.6037735849056,730.5,59098.21666666667,30394.25,980.5,10000.166666666666,248.5,1862.9818181818182,10480.206806282722
2738400,80.5,13401.5,4308.5,6570.487912087912,485.5,2034.5230769230768,733.5,59101.463768115944,30395.27536231884,983.5,10000.0,250.5,1863.4769230769232,10483.0
2738500,79.5,13401.185714285713,4308.188118811881,6571.0,483.5,2034.5,731.0,59106.1976744186,30393.302325581397,980.5,10000.0,248.5,1863.5,10480.5
2738600,78.5,13401.5,4308.2125,6570.5,482.5,2034.5254237288136,730.5,59106.76666666667,30392.28888888889,980.5,10000.0,248.5,1862.5254237288136,10480.158031088084
2738700,78.5,13400.80357142857,4308.5,6570.0,482.5,2034.5,730.5,59107.5,30392.70512820513,979.5,10000.0,247.5,1862.5,10479.5
2738800,79.5,13400.5,4308.0,6570.0,483.5,2034.509090909091,732.0,59103.869047619046,30390.630952380954,981.5,9999.983050847457,249.5,1861.509090909091,10481.5
2738900,79.5,13400.84090909091,4307.822727272727,6569.992619926199,483.5,2035.0,731.5,59103.5,30389.671875,981.5,10000.0,249.5,1861.5,10481.0
2739000,79.5,13400.78947368421,4307.5,6569.0,483.5,2035.0,731.5,59097.5,30389.5,981.5,10000.0,249.5,1860.0,10481.5
2739100,79.5,13399.166666666666,4308.0,6569.0,482.5,2035.0,730.5,59102.21951219512,30395.280487804877,980.5,10000.0,248.5,1859.5,10480.5
2739200,79.5,13398.5,4307.83984375,6569.5,483.5,2035.53125,731.5,59102.5,30394.634146341465,981.5,10000.107142857143,249.5,1860.53125,10481.5
2739300,79.5,13399.0,4307.767175572519,6569.0,483.0,2035.017857142857,730.9761904761905,59105.4875,30394.25,980.5,10000.42857142857,248.5,1860.5,10480.5
2739400,79.5,13398.5,4308.0,6569.0,483.5,2034.888888888889,732.0,59109.04615384615,30395.615384615383,981.5,10000.0,249.5,1860.2777777777778,10481.5
2739500,79.5,13399.0,4307.763157894737,6569.0,484.5,2035.1475409836066,732.5,59106.5,30398.31111111111,982.5,10000.0,250.5,1860.5573770491803,10482.0
2739600,79.5,13398.814814814816,4307.81679389313,6569.0,484.0,2035.0,731.5,59104.5,30394.5,981.5,10000.0,249.5,1860.5,10480.877094972067
2739700,79.5,13398.5,4307.5,6569.0,482.5,2035.0,730.5,59099.5,30388.0,980.5,10000.0,248.5,1859.5,10480.5
2739800,79.73333333333333,13398.807142857142,4307.0,6569.0,484.73333333333335,2035.515625,732.7333333333333,59098.5,30384.644736842107,981.7333333333333,10000.0,249.73333333333332,1859.515625,10481.5
2739900,78.5,13399.0,4307.0,6569.0,482.5,2035.0434782608695,730.5,59096.166666666664,30384.305555555555,980.5,10000.0,248.5,1858.5,10480.13961038961
2740000,78.5,13399.0,4306.803846153846,6569.0,482.5,2035.5076923076922,729.5,59098.217948717946,30384.28205128205,979.5,9999.983050847457,247.5,1858.5076923076922,10478.857894736842
